JobID|CPUTimeRAW|
26962.batch|6|
26962.extern|6|
26963|2|
26963.batch|2|
26963.extern|2|
26969|240|
26969.batch|240|
26969.extern|240|
26970|40|
26970.batch|40|
26970.extern|40|
26971|560|
26971.batch|560|
26971.extern|560|
26972|6|
26972.batch|6|
26972.extern|6|
26973|40|
26973.batch|40|
26973.extern|40|
26974|80|
26974.batch|80|
26974.extern|80|
26975|0|
26975.batch|0|
26975.extern|0|
26976|1|
26976.batch|1|
26976.extern|2|
26977|120|
26977.batch|120|
26977.extern|120|
26978|1|
26978.batch|1|
26978.extern|1|
26979|200|
26979.batch|200|
26979.extern|200|
26980|640|
26980.batch|640|
26980.extern|640|
26981|560|
26981.batch|560|
26981.extern|560|
26982|16|
26982.batch|16|
26982.extern|16|
26983|40|
26983.batch|40|
26983.extern|40|
26984|40|
26984.batch|40|
26984.extern|40|
26985|0|
26985.batch|0|
26985.extern|0|
26986|1|
26986.batch|1|
26986.extern|1|
26987|240|
26987.batch|240|
26987.extern|240|
26988|600|
26988.batch|600|
26988.extern|600|
26989|1840|
26989.batch|1840|
26989.extern|1840|
26990|4|
26990.batch|4|
26990.extern|4|
26991|40|
26991.batch|40|
26991.extern|40|
26992|40|
26992.batch|40|
26992.extern|40|
26993|0|
26993.batch|0|
26993.extern|0|
26994|1|
26994.batch|1|
26994.extern|1|
26995|200|
26995.batch|200|
26995.extern|200|
26996|600|
26996.batch|600|
26996.extern|600|
26997|1840|
26997.batch|1840|
26997.extern|1840|
26998|5|
26998.batch|5|
26998.extern|5|
26999|40|
26999.batch|40|
26999.extern|40|
27000|40|
27000.batch|40|
27000.extern|40|
27001|1|
27001.batch|1|
27001.extern|1|
27002|1|
27002.batch|1|
27002.extern|1|
27003|200|
27003.batch|200|
27003.extern|200|
27004|600|
27004.batch|600|
27004.extern|600|
27005|1840|
27005.batch|1840|
27005.extern|1840|
27006|5|
27006.batch|5|
27006.extern|5|
27007|40|
27007.batch|40|
27007.extern|40|
27008|80|
27008.batch|80|
27008.extern|80|
27009|0|
27009.batch|0|
27009.extern|0|
27010|3|
27010.batch|3|
27010.extern|3|
27011|1|
27011.batch|1|
27011.extern|1|
27012|2|
27012.batch|2|
27012.extern|2|
27013|3|
27013.batch|3|
27013.extern|3|
27014|40|
27014.batch|40|
27014.extern|40|
27015|400|
27015.batch|400|
27015.extern|400|
27016|1|
27016.batch|1|
27016.extern|1|
27017|0|
27017.batch|0|
27017.extern|0|
27018|1|
27018.batch|1|
27018.extern|1|
27019|3|
27019.batch|3|
27019.extern|3|
27020|40|
27020.batch|40|
27020.extern|40|
27021|80|
27021.batch|80|
27021.extern|80|
27022|1|
27022.batch|1|
27022.extern|1|
27023|0|
27023.batch|0|
27023.extern|0|
27024|0|
27024.batch|0|
27024.extern|0|
27025|1|
27025.batch|1|
27025.extern|1|
27026|40|
27026.batch|40|
27026.extern|40|
27027|360|
27027.batch|360|
27027.extern|360|
27028|3|
27028.batch|3|
27028.extern|3|
27029|40|
27029.batch|40|
27029.extern|40|
27030|4|
27030.batch|4|
27030.extern|4|
27032|1|
27032.batch|1|
27032.extern|1|
27033|4|
27033.batch|4|
27033.extern|4|
27190|1240|
27190.batch|1240|
27190.extern|1240|
27191|82|
27191.batch|82|
27191.extern|82|
27251|576040|
27251.extern|576040|
27251.0|576040|
27308|240|
27308.batch|240|
27308.extern|240|
27309|640|
27309.batch|640|
27309.extern|640|
27310|2240|
27310.batch|2240|
27310.extern|2240|
27311|6|
27311.batch|6|
27311.extern|6|
27312|40|
27312.batch|40|
27312.extern|40|
27313|80|
27313.batch|80|
27313.extern|80|
27314|0|
27314.batch|0|
27314.extern|0|
27315|3|
27315.batch|3|
27315.extern|3|
27316|5|
27316.batch|5|
27316.extern|5|
27322|671|
27322.batch|671|
27322.extern|671|
27323|7|
27323.batch|7|
27323.extern|7|
27376|379720|
27376.batch|379720|
27376.extern|379720|
27377|23560|
27377.batch|23560|
27377.extern|23560|
27378|430640|
27378.batch|430640|
27378.extern|430640|
27379|5|
27379.batch|5|
27379.extern|5|
27380|855200|
27380.batch|855200|
27380.extern|855200|
27381|1241440|
27381.batch|1241440|
27381.extern|1241440|
27382|3|
27382.batch|3|
27382.extern|3|
27383|1389|
27383.batch|1389|
27383.extern|1389|
27384|17|
27384.batch|17|
27384.extern|17|
27385|409680|
27385.batch|409680|
27385.extern|409680|
27386|23960|
27386.batch|23960|
27386.extern|23960|
27387|447560|
27387.batch|447560|
27387.extern|447560|
27388|4|
27388.batch|4|
27388.extern|4|
27389|874800|
27389.batch|874800|
27389.extern|874800|
27390|1300680|
27390.batch|1300680|
27390.extern|1300680|
27391|0|
27391.batch|0|
27391.extern|0|
27392|11063|
27392.batch|11063|
27392.extern|11063|
27393|4|
27393.batch|4|
27393.extern|4|
27394|14920|
27394.batch|14920|
27394.extern|14920|
27395|1800|
27395.batch|1800|
27395.extern|1800|
27396|18640|
27396.batch|18640|
27396.extern|18640|
27397|8|
27397.batch|8|
27397.extern|8|
27398|1560|
27398.batch|1560|
27398.extern|1560|
27399|3400|
27399.batch|3400|
27399.extern|3400|
27400|0|
27400.batch|0|
27400.extern|0|
27401|93|
27401.batch|93|
27401.extern|93|
27402|6|
27402.batch|6|
27402.extern|6|
27403|15560|
27403.batch|15560|
27403.extern|15560|
27404|1960|
27404.batch|1960|
27404.extern|1960|
27405|34640|
27405.batch|34640|
27405.extern|34640|
27406|7|
27406.batch|7|
27406.extern|7|
27407|3080|
27407.batch|3080|
27407.extern|3080|
27408|6120|
27408.batch|6120|
27408.extern|6120|
27409|0|
27409.batch|0|
27409.extern|0|
27410|140|
27410.batch|140|
27410.extern|140|
27411|7|
27411.batch|7|
27411.extern|7|
27412|699440|
27412.batch|699440|
27412.extern|699440|
27413|15320|
27413.batch|15320|
27413.extern|15320|
27414|309040|
27414.batch|309040|
27414.extern|309040|
27415|10|
27415.batch|10|
27415.extern|10|
27416|1446040|
27416.batch|1446040|
27416.extern|1446040|
27417|1662600|
27417.batch|1662600|
27417.extern|1662600|
27418|1|
27418.batch|1|
27418.extern|1|
27419|2474|
27419.batch|2474|
27419.extern|2474|
27420|20|
27420.batch|20|
27420.extern|20|
27421|1037440|
27421.batch|1037440|
27421.extern|1037440|
27422|13600|
27422.batch|13600|
27422.extern|13600|
27423|374080|
27423.batch|374080|
27423.extern|374080|
27424|7|
27424.batch|7|
27424.extern|7|
27425|1663320|
27425.batch|1663320|
27425.extern|1663320|
27426|1728360|
27426.batch|1728400|
27426.extern|1728360|
27431|9840|
27431.batch|9840|
27431.extern|9840|
27432|1000|
27432.batch|1000|
27432.extern|1000|
27433|185800|
27433.batch|185800|
27433.extern|185800|
27434|61|
27434.batch|61|
27434.extern|61|
27435|600|
27435.batch|600|
27435.extern|600|
27436|1400|
27436.batch|1400|
27436.extern|1400|
27437|0|
27437.batch|0|
27437.extern|0|
27438|231|
27438.batch|231|
27438.extern|231|
27439|33|
27439.batch|33|
27439.extern|33|
27557|1|
27557.batch|1|
27557.extern|1|
27558|3|
27558.batch|3|
27558.extern|3|
27559|0|
27563|200|
27563.batch|200|
27563.extern|200|
27564|720|
27564.batch|720|
27564.extern|720|
27565|2160|
27565.batch|2160|
27565.extern|2160|
27566|9|
27566.batch|9|
27566.extern|9|
27567|80|
27567.batch|80|
27567.extern|80|
27568|120|
27568.batch|120|
27568.extern|120|
27569|0|
27569.batch|0|
27569.extern|0|
27570|2|
27570.batch|2|
27570.extern|2|
27571|240|
27571.batch|240|
27571.extern|240|
27572|640|
27572.batch|640|
27572.extern|640|
27573|1760|
27573.batch|1760|
27573.extern|1760|
27574|4|
27574.batch|4|
27574.extern|4|
27575|40|
27575.batch|40|
27575.extern|40|
27576|40|
27576.batch|40|
27576.extern|40|
27577|0|
27577.batch|0|
27577.extern|0|
27578|2|
27578.batch|2|
27578.extern|2|
27579|1|
27579.batch|1|
27579.extern|1|
27580|2|
27580.batch|2|
27580.extern|3|
27581|3|
27581.batch|3|
27581.extern|3|
27582|2|
27582.batch|2|
27582.extern|2|
27583|2|
27583.batch|2|
27583.extern|2|
27584|2|
27584.batch|2|
27584.extern|2|
27585|4|
27585.batch|4|
27585.extern|4|
27586|2|
27586.batch|2|
27586.extern|2|
27587|3|
27587.batch|3|
27587.extern|3|
27588|2|
27588.batch|2|
27588.extern|2|
27589|2|
27589.batch|2|
27589.extern|2|
27590|1|
27590.batch|1|
27590.extern|1|
27591|2|
27591.batch|2|
27591.extern|2|
27592|0|
27592.batch|0|
27592.extern|0|
27593|2|
27593.batch|2|
27593.extern|2|
27594|3|
27594.batch|3|
27594.extern|3|
27771|1|
27771.batch|1|
27771.extern|1|
27772|7|
27772.batch|7|
27772.extern|7|
27773|370800|
27773.batch|370800|
27773.extern|370800|
27774|704960|
27774.batch|704960|
27774.extern|704960|
27775|427520|
27775.batch|427520|
27775.extern|427520|
27776|6|
27776.batch|6|
27776.extern|6|
27777|823160|
27777.batch|823160|
27777.extern|823160|
27778|72720|
27778.batch|72720|
27778.extern|72720|
27779|1|
27779.batch|1|
27779.extern|1|
27780|0|
27780.batch|0|
27780.extern|0|
27781|7|
27781.batch|7|
27781.extern|7|
27782|399880|
27782.batch|399880|
27782.extern|399880|
27783|779440|
27783.batch|779440|
27783.extern|779440|
27784|445000|
27784.batch|445000|
27784.extern|445000|
27785|5|
27785.batch|5|
27785.extern|5|
27786|764360|
27786.batch|764360|
27786.extern|764360|
27787|77240|
27787.batch|77240|
27787.extern|77240|
27788|0|
27788.batch|0|
27788.extern|0|
27789|0|
27789.batch|0|
27789.extern|0|
27790|10|
27790.batch|10|
27790.extern|10|
27791|14360|
27791.batch|14360|
27791.extern|14360|
27792|23240|
27792.batch|23240|
27792.extern|23240|
27793|18120|
27793.batch|18120|
27793.extern|18120|
27794|12|
27794.batch|12|
27794.extern|12|
27795|1680|
27795.batch|1680|
27795.extern|1680|
27796|1400|
27796.batch|1400|
27796.extern|1400|
27797|0|
27797.batch|0|
27797.extern|0|
27798|0|
27798.batch|0|
27798.extern|0|
27799|29|
27799.batch|29|
27799.extern|29|
27800|15560|
27800.batch|15560|
27800.extern|15560|
27801|34640|
27801.batch|34640|
27801.extern|34640|
27802|35080|
27802.batch|35080|
27802.extern|35080|
27803|7|
27803.batch|7|
27803.extern|7|
27804|2880|
27804.batch|2880|
27804.extern|2880|
27805|2480|
27805.batch|2480|
27805.extern|2480|
27806|0|
27806.batch|0|
27806.extern|0|
27807|1|
27807.batch|1|
27807.extern|1|
27808|100|
27808.batch|100|
27808.extern|100|
27809|711120|
27809.batch|711120|
27809.extern|711120|
27810|421720|
27810.batch|421720|
27810.extern|421720|
27811|298240|
27811.batch|298240|
27811.extern|298240|
27812|7|
27812.batch|7|
27812.extern|7|
27813|1263120|
27813.batch|1263120|
27813.extern|1263120|
27814|81160|
27814.batch|81160|
27814.extern|81160|
27815|1|
27815.batch|1|
27815.extern|1|
27816|1|
27816.batch|1|
27816.extern|1|
27817|216|
27817.batch|216|
27817.extern|216|
27818|1023000|
27818.batch|1023000|
27818.extern|1023000|
27819|397280|
27819.batch|397280|
27819.extern|397280|
27820|343920|
27820.batch|343920|
27820.extern|343960|
27821|13|
27821.batch|13|
27821.extern|13|
27822|1680280|
27822.batch|1680280|
27822.extern|1680280|
27823|98840|
27823.batch|98840|
27823.extern|98840|
27824|1|
27824.batch|1|
27824.extern|1|
27825|1|
27825.batch|1|
27825.extern|1|
27826|408|
27826.batch|408|
27826.extern|408|
27827|9600|
27827.batch|9600|
27827.extern|9600|
27828|5480|
27828.batch|5480|
27828.extern|5480|
27829|182520|
27829.batch|182520|
27829.extern|182520|
27830|63|
27830.batch|63|
27830.extern|63|
27831|640|
27831.batch|640|
27831.extern|640|
27832|680|
27832.batch|680|
27832.extern|680|
27833|0|
27833.batch|0|
27833.extern|0|
28020|576480|
28020.extern|576480|
28020.0|576480|
28021|818040|
28021.batch|818040|
28021.extern|818040|
28022|77120|
28022.batch|77120|
28022.extern|77120|
28869|830120|
28869.batch|830120|
28869.extern|830120|
30881|1|
30881.batch|1|
30881.extern|1|
30882|7|
30882.batch|7|
30882.extern|7|
30883|2529|
30883.batch|2529|
30883.extern|2529|
30884|17280160|
30884.batch|17280200|
30884.extern|17280160|
30891|4|
30891.batch|4|
30891.extern|4|
30892|1314|
30892.batch|1314|
30892.extern|1314|
30893|11556840|
30893.batch|11556840|
30893.extern|11556840|
30894|80|
30894.batch|80|
30894.extern|80|
30895|4840|
30895.batch|4840|
30895.extern|4840|
30896|17|
30896.batch|17|
30896.extern|17|
30897|0|
30898|0|
30908|340360|
30908.extern|340360|
30908.0|340360|
31169|364200|
31169.extern|364200|
31169.0|364200|
31175|0|
31175.batch|0|
31175.extern|0|
31176|4|
31176.batch|4|
31176.extern|4|
31177|40|
31177.batch|40|
31177.extern|40|
31178|0|
31178.batch|0|
31178.extern|0|
31179|80|
31179.batch|80|
31179.extern|80|
31180|800|
31180.batch|800|
31180.extern|800|
31296|1|
31296.batch|1|
31296.extern|1|
31297|0|
31298|3|
31298.batch|3|
31298.extern|3|
31299|80|
31299.batch|80|
31299.extern|80|
31302|1640|
31302.batch|1640|
31302.extern|1640|
31311|2000|
31311.batch|2000|
31311.extern|2000|
31312|576320|
31312.extern|576320|
31312.0|576320|
31974|5|
31974.batch|5|
31974.extern|5|
31980|0|
31980.batch|0|
31980.extern|0|
31981|120|
31981.batch|120|
31981.extern|120|
31984|4|
31984.batch|4|
31984.extern|4|
31985|5560|
31985.batch|5560|
31985.extern|5560|
32291|576840|
32291.extern|576840|
32291.0|577160|
32292|576640|
32292.extern|576640|
32292.0|577080|
32299|0|
32300|0|
32301|177520|
32301.batch|177520|
32301.extern|177520|
32302|3456560|
32302.batch|3456600|
32302.extern|3456560|
32951|0|
32951.batch|0|
32951.extern|0|
32952|173400|
32952.batch|173400|
32952.extern|173400|
32956|175400|
32956.batch|175400|
32956.extern|175400|
33357|12094240|
33357.batch|12094240|
33357.extern|12094240|
33358|17280960|
33358.batch|17281080|
33358.extern|17281000|
33373|2320|
33373.batch|2320|
33373.extern|2320|
33374|240|
33374.batch|240|
33374.extern|240|
33375|40|
33375.batch|40|
33375.extern|40|
33376|2040|
33376.batch|2040|
33376.extern|2040|
33377|17|
33377.batch|17|
33377.extern|17|
33378|80|
33378.batch|80|
33378.extern|80|
33379|40|
33379.batch|40|
33379.extern|40|
33380|0|
33380.batch|0|
33380.extern|0|
33381|16|
33381.batch|16|
33381.extern|16|
33383|40|
33383.batch|40|
33383.extern|40|
33384|4|
33384.batch|4|
33384.extern|4|
33385|2240|
33385.batch|2240|
33385.extern|2240|
33386|5|
33386.batch|5|
33386.extern|5|
33393|9000|
33393.batch|9000|
33393.extern|9000|
33394|3960|
33394.batch|3960|
33394.extern|3960|
33395|6|
33395.batch|6|
33395.extern|6|
33396|520|
33396.batch|520|
33396.extern|520|
33397|1480|
33397.batch|1480|
33397.extern|1480|
33398|7|
33398.batch|7|
33398.extern|7|
33399|80|
33399.batch|80|
33399.extern|80|
33400|80|
33400.batch|80|
33400.extern|80|
33401|15|
33401.batch|15|
33401.extern|15|
33404|1|
33404.batch|1|
33404.extern|1|
33405|7|
33405.batch|7|
33405.extern|7|
33406|80|
33406.batch|80|
33406.extern|80|
33407|40|
33407.batch|40|
33407.extern|40|
33408|4|
33408.batch|4|
33408.extern|4|
33409|7|
33409.batch|7|
33409.extern|7|
33410|40|
33410.batch|40|
33410.extern|40|
33411|40|
33411.batch|40|
33411.extern|40|
33412|4|
33412.batch|4|
33412.extern|4|
33414|451520|
33414.extern|451520|
33414.0|451520|
33418|0|
33418.batch|0|
33418.extern|0|
33419|4|
33419.batch|4|
33419.extern|4|
33420|80|
33420.batch|80|
33420.extern|80|
33421|120|
33421.batch|120|
33421.extern|120|
33422|3|
33422.batch|3|
33422.extern|3|
33435|120|
33435.batch|120|
33435.extern|120|
33436|4|
33436.batch|4|
33436.extern|4|
33437|80|
33437.batch|80|
33437.extern|80|
33438|120|
33438.batch|120|
33438.extern|120|
33439|4|
33439.batch|4|
33439.extern|4|
33440|40|
33440.batch|40|
33440.extern|40|
33441|3|
33441.batch|3|
33441.extern|3|
33442|40|
33442.batch|40|
33442.extern|40|
33443|40|
33443.batch|40|
33443.extern|40|
33444|4|
33444.batch|4|
33444.extern|4|
33606|568240|
33606.extern|568240|
33606.0|568240|
33757|0|
33758|1|
33758.batch|1|
33758.extern|1|
33759|4|
33759.batch|4|
33759.extern|4|
33760|0|
33761|40|
33761.batch|40|
33761.extern|40|
33762|80|
33762.batch|80|
33762.extern|80|
33763|16|
33763.batch|16|
33763.extern|16|
33764|40|
33764.batch|40|
33764.extern|40|
33765|3|
33765.batch|3|
33765.extern|3|
33766|40|
33766.batch|40|
33766.extern|40|
33767|80|
33767.batch|80|
33767.extern|80|
33768|3|
33768.batch|3|
33768.extern|3|
33769|40|
33769.batch|40|
33769.extern|40|
33770|3|
33770.batch|3|
33770.extern|3|
33771|1600|
33771.batch|1600|
33771.extern|1600|
33772|2240|
33772.batch|2240|
33772.extern|2240|
33773|15|
33773.batch|15|
33773.extern|15|
33797|240|
33797.batch|240|
33797.extern|240|
33798|40|
33798.batch|40|
33798.extern|40|
33799|2240|
33799.batch|2240|
33799.extern|2240|
33800|8|
33800.batch|8|
33800.extern|8|
33801|40|
33801.batch|40|
33801.extern|40|
33802|0|
33802.batch|0|
33802.extern|0|
33803|0|
33803.batch|0|
33803.extern|0|
33804|3|
33804.batch|3|
33804.extern|3|
33805|120|
33805.batch|120|
33805.extern|120|
33819|160|
33819.batch|160|
33819.extern|160|
33820|2000|
33820.batch|2000|
33820.extern|2000|
33821|80|
33821.batch|80|
33821.extern|80|
33822|1080|
33822.batch|1080|
33822.extern|1080|
33823|2200|
33823.batch|2200|
33823.extern|2200|
33824|5|
33824.batch|5|
33824.extern|5|
33825|240|
33825.batch|240|
33825.extern|240|
33826|160|
33826.batch|160|
33826.extern|160|
33827|1960|
33827.batch|1960|
33827.extern|1960|
33828|4|
33828.batch|4|
33828.extern|4|
33829|40|
33829.batch|40|
33829.extern|40|
33830|40|
33830.batch|40|
33830.extern|40|
33831|1|
33831.batch|1|
33831.extern|1|
33832|1120|
33832.batch|1120|
33832.extern|1120|
33833|2120|
33833.batch|2120|
33833.extern|2120|
33834|3|
33834.batch|3|
33834.extern|3|
33836|240|
33836.batch|240|
33836.extern|240|
33837|120|
33837.batch|120|
33837.extern|120|
33838|1600|
33838.batch|1600|
33838.extern|1600|
33839|4|
33839.batch|4|
33839.extern|4|
33840|40|
33840.batch|40|
33840.extern|40|
33841|40|
33841.batch|40|
33841.extern|40|
33842|1|
33842.batch|1|
33842.extern|1|
33843|1120|
33843.batch|1120|
33843.extern|1120|
33846|240|
33846.batch|240|
33846.extern|240|
33847|200|
33847.batch|200|
33847.extern|200|
33848|2400|
33848.batch|2400|
33848.extern|2400|
33849|4|
33849.batch|4|
33849.extern|4|
33850|40|
33850.batch|40|
33850.extern|40|
33851|40|
33851.batch|40|
33851.extern|40|
33852|0|
33852.batch|0|
33852.extern|0|
33853|1120|
33853.batch|1120|
33853.extern|1120|
33927|240|
33927.batch|240|
33927.extern|240|
33928|200|
33928.batch|200|
33928.extern|200|
33929|2360|
33929.batch|2360|
33929.extern|2360|
33930|8|
33930.batch|8|
33930.extern|8|
33931|40|
33931.batch|40|
33931.extern|40|
33932|40|
33932.batch|40|
33932.extern|40|
33933|0|
33933.batch|0|
33933.extern|0|
33934|1120|
33934.batch|1120|
33934.extern|1120|
33938|240|
33938.batch|240|
33938.extern|240|
33939|80|
33939.batch|80|
33939.extern|80|
33940|2400|
33940.batch|2400|
33940.extern|2400|
33941|4|
33941.batch|4|
33941.extern|4|
33942|40|
33942.batch|40|
33942.extern|40|
33943|40|
33943.batch|40|
33943.extern|40|
33944|0|
33944.batch|0|
33944.extern|0|
33945|1080|
33945.batch|1080|
33945.extern|1080|
33965|200|
33965.batch|200|
33965.extern|200|
33966|600|
33966.batch|600|
33966.extern|600|
33967|2200|
33967.batch|2200|
33967.extern|2200|
33968|8|
33968.batch|8|
33968.extern|8|
33969|40|
33969.batch|40|
33969.extern|40|
33970|40|
33970.batch|40|
33970.extern|40|
33971|0|
33971.batch|0|
33971.extern|0|
33972|1120|
33972.batch|1120|
33972.extern|1120|
33992|35840|
33992.batch|35840|
33992.extern|35840|
33993|28880|
33993.batch|28880|
33993.extern|28880|
33994|5|
33994.batch|5|
33994.extern|5|
34054|31|
34054.batch|31|
34054.extern|31|
34055|7|
34055.batch|7|
34055.extern|7|
34066|30|
34066.batch|30|
34066.extern|30|
34067|5|
34067.batch|5|
34067.extern|5|
34075|200|
34075.batch|200|
34075.extern|200|
34076|640|
34076.batch|640|
34076.extern|640|
34077|1960|
34077.batch|1960|
34077.extern|1960|
34078|16|
34078.batch|16|
34078.extern|16|
34079|40|
34079.batch|40|
34079.extern|40|
34080|40|
34080.batch|40|
34080.extern|40|
34081|0|
34081.batch|0|
34081.extern|0|
34082|4|
34082.batch|4|
34082.extern|4|
34083|8|
34083.batch|8|
34083.extern|8|
39421|642520|
39421.batch|642520|
39421.extern|642520|
39424|18036520|
39424.batch|18036520|
39424.extern|18036520|
40505|13324320|
40505.batch|13324320|
40505.extern|13324320|
42095|0|
42096|0|
42098|25|
42098.extern|25|
42098.0|25|
42100|329160|
42100.extern|329160|
42100.0|329120|
42833|0|
42834|0|
42835|0|
42842|576920|
42842.extern|576920|
42842.0|576920|
43091|139|
43091.batch|139|
43091.extern|139|
43298|9|
43298.batch|9|
43298.extern|9|
43314|3|
43314.batch|3|
43314.extern|3|
43321|1418|
43321.batch|1418|
43321.extern|1418|
47181|17|
47181.batch|17|
47181.extern|17|
47184|1238|
47184.batch|1238|
47184.extern|1238|
47186|2|
47186.batch|2|
47186.extern|2|
47187|5|
47187.batch|5|
47187.extern|5|
47188|280|
47188.batch|280|
47188.extern|280|
47189|960|
47189.batch|960|
47189.extern|960|
47190|2440|
47190.batch|2440|
47190.extern|2440|
47191|17|
47191.batch|17|
47191.extern|17|
47192|120|
47192.batch|120|
47192.extern|120|
47193|80|
47193.batch|80|
47193.extern|80|
47194|0|
47194.batch|0|
47194.extern|0|
47195|2|
47195.batch|2|
47195.extern|2|
47196|13|
47196.batch|13|
47196.extern|13|
47199|280|
47199.batch|280|
47199.extern|280|
47200|960|
47200.batch|960|
47200.extern|960|
47201|2240|
47201.batch|2240|
47201.extern|2240|
